Actor1Name,Actor2CountryCode,Actor2Type1Code,Actor2Type2Code,AvgTone,MonthYear,NumSources,SOURCEURL
HEALTH OFFICIAL,USA,GOV,,-3.56025039123631,202003,1,https://www.msn.com/en-us/news/us/china-deaths-top-3000-california-calls-emergency-virus-update/ar-BB10L9VA
HEALTH OFFICIAL,USA,GOV,,-3.56025039123631,202003,1,https://www.msn.com/en-us/news/us/china-deaths-top-3000-california-calls-emergency-virus-update/ar-BB10L9VA
STATE HOSPITAL,JPN,GOV,,3.2345013477089,202003,1,http://www.kpress.info/index.php?option=com_content&view=article&id=1356:grant-contract-signing-ceremony-for-the-project-for-procuring-a-portable-x-ray-machine-in-chuuk-state&catid=8:news&Itemid=103
WORLD HEALTH ORGANIZATION,CHN,GOV,,-1.17647058823529,202003,1,https://www.sbs.com.au/news/dateline/the-urban-history-that-makes-china-s-coronavirus-lockdown-possible
IRAN,FRA,GOV,,-1.65580739369125,202003,3,http://www.xinhuanet.com/english/2020-03/05/c_138844164.htm
HEALTH DEPARTMENT,USA,GOV,,-0.50251256281407,202003,1,http://www.chicagotribune.com/suburbs/aurora-beacon-news/ct-abn-aurora-virus-st-0306-20200305-vfeciqm2xrg5lkgko2trirq5wy-story.html
WORLD HEALTH ORGANIZATION,USA,GOV,,-2.734375,202003,1,https://medcitynews.com/2020/03/quest-diagnostics-to-start-coronavirus-testing-monday/
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.38164251207729,202003,1,https://www.endtime.com/prophecy-news/can-we-please-be-sober-minded-about-the-coronavirus/
WORLD HEALTH ORGANIZATION,USA,GOV,,-2.734375,202003,1,https://medcitynews.com/2020/03/quest-diagnostics-to-start-coronavirus-testing-monday/
HEALTH MINIST,IND,GOV,,-1.75438596491228,202003,1,https://www.indiatoday.in/mail-today/story/a-scramble-to-contain-coronavirus-1652538-2020-03-05
HEALTH MINIST,IND,GOV,,-1.75438596491228,202003,1,https://www.indiatoday.in/mail-today/story/a-scramble-to-contain-coronavirus-1652538-2020-03-05
HEALTH MINIST,ITA,GOV,,0.36429872495447,202003,1,https://www.deccanherald.com/national/coronavirus-takes-out-colour-of-political-gatherings-810658.html
HEALTH MINIST,ITA,GOV,,0.36429872495447,202003,1,https://www.deccanherald.com/national/coronavirus-takes-out-colour-of-political-gatherings-810658.html
IRAN,FRA,GOV,,-1.77252584933531,202003,1,http://www.ecns.cn/news/2020-03-05/detail-ifzuhesu4119850.shtml
IRAN,FRA,GOV,,0.56603773584905,202003,1,http://www.china.org.cn/world/2020-03/05/content_75776048.htm
WORLD HEALTH ORGANIZATION,IRQ,GOV,,-2.03924162257495,202003,2,https://reliefweb.int/report/iraq/iraq-covid-19-situation-report-no-3-5-march-2020
HEALTH OFFICIAL,USA,GOV,,-3.30959363217428,202003,1,https://www.msn.com/en-us/health/medical/california-declares-emergency-dog-tests-positive-virus-update/ar-BB10L9VA
HEALTH OFFICIAL,USA,GOV,,-3.30959363217428,202003,1,https://www.msn.com/en-us/health/medical/california-declares-emergency-dog-tests-positive-virus-update/ar-BB10L9VA
HEALTH DEPARTMENT,PHL,GOV,,-3.89713092715022,202003,2,https://www.manilatimes.net/2020/03/05/news/latest-stories/saudi-arabia-imposes-temporary-travel-ban-on-ph-tourists-amid-covid-19-fears/700495/
HEALTH DEPARTMENT,PHL,GOV,,-3.89713092715022,202003,2,https://www.manilatimes.net/2020/03/05/news/latest-stories/saudi-arabia-imposes-temporary-travel-ban-on-ph-tourists-amid-covid-19-fears/700495/
WORLD HEALTH ORGANIZATION,PHL,GOV,,-2.42718446601941,202003,1,https://newsinfo.inquirer.net/1237499/woman-allegedly-from-ph-tests-positive-for-covid-19-in-australia
WORLD HEALTH ORGANIZATION,CHN,GOV,,-3.38164251207729,202003,1,https://www.endtime.com/prophecy-news/can-we-please-be-sober-minded-about-the-coronavirus/
HEALTH OFFICIAL,USA,GOV,,-2.41868223519599,202003,1,https://www.politico.com/newsletters/playbook-pm/2020/03/05/warren-is-out-but-vows-to-keep-fighting-488486
HEALTH OFFICIAL,USA,GOV,,-2.41868223519599,202003,1,https://www.politico.com/newsletters/playbook-pm/2020/03/05/warren-is-out-but-vows-to-keep-fighting-488486
WORLD HEALTH ORGANIZATION,USA,GOV,,-2.734375,202003,1,https://medcitynews.com/2020/03/quest-diagnostics-to-start-coronavirus-testing-monday/
WORLD HEALTH ORGANIZATION,USA,GOV,,-1.08695652173913,202003,1,https://www.newsweek.com/world-health-organization-praise-donald-trump-pence-involvement-coronavirus-response-1490817
TENNESSEE,USA,GOV,HLH,1.67597765363129,202003,1,https://www.wcvb.com/article/tennessee-man-diagnosed-with-covid-19-flew-in-out-of-logan-health-officials-say/31249595
HEALTH DEPARTMENT,USA,GOV,,0.141643059490081,202003,3,https://kyssfm.com/city-council-meeting-on-precautions-against-coronavirus-and-debunking-mask-myths/
HEALTH DEPARTMENT,USA,GOV,,0.141643059490081,202003,3,https://kyssfm.com/city-council-meeting-on-precautions-against-coronavirus-and-debunking-mask-myths/
HEALTH OFFICIAL,USA,GOV,HLH,-4.46009389671361,202003,1,https://www.fayobserver.com/news/20200304/cape-fear-hospitals-cumberland-county-prepped-for-coronavirus
NOVO NORDISK,USA,GOV,,2.76548672566371,202003,1,https://www.wraltechwire.com/2020/03/05/talent-talk-novo-nordisk-grifol-execs-discuss-biotech-workforce-pipelines-with-ecu-johnston-county-cc/
HEALTH OFFICIAL,USA,GOV,,-2.41868223519599,202003,1,https://www.politico.com/newsletters/playbook-pm/2020/03/05/warren-is-out-but-vows-to-keep-fighting-488486
HEALTH OFFICIAL,USA,GOV,,-3.60961128633396,202003,2,https://www.msn.com/en-us/health/medical/california-declares-emergency-dog-tests-positive-virus-update/ar-BB10L9VA
HEALTH OFFICIAL,USA,GOV,,-3.60961128633396,202003,2,https://www.msn.com/en-us/health/medical/california-declares-emergency-dog-tests-positive-virus-update/ar-BB10L9VA
COLUMBUS,USA,GOV,,-1.94552529182879,202003,1,https://www.wfmj.com/story/41859875/valley-stores-report-product-shortages-due-to-covid-19
HEALTH OFFICIAL,USA,GOV,,-3.04347826086956,202003,1,https://www.fox19.com/2020/03/05/ohio-use-disease-detectives-if-coronavirus-spreads-into-state/
HEALTH OFFICIAL,USA,GOV,,-3.27355687606113,202003,1,https://buckeyecountry1037.iheart.com/content/2020-03-05-preparation-not-panic-advised-for-coronavirus/
MINIST OF HEALTH,BHR,GOV,,-1.61779575328615,202003,1,https://www.msn.com/en-ae/news/middleeast/coronavirus-in-middle-east-17-deaths-1234-new-cases-reported-in-iran/ar-BB10Qkdh
ASSAM,BTN,GOV,HLH,-0.763358778625956,202003,1,https://www.indiatoday.in/india/story/coronavirus-outbreak-assam-government-sounds-high-alert-127-people-quarantined-1653428-2020-03-07
ITALY,ITA,GOV,,-6.90335305719921,202003,1,https://www.newsbytesapp.com/timeline/India/58365/272151/coronavirus-two-suspected-cases-emerge-in-j-k
HEALTH MINIST,KOR,GOV,,-7.42574257425742,202003,1,https://www.indiatvnews.com/news/world/coronavirus-live-updates-covid-19-positive-cases-death-toll-595949
HEALTH MINIST,SAU,GOV,,0,202003,1,http://www.naharnet.com/stories/en/269872-abdullah-lebanon-must-declare-public-health-emergency
HEALTH MINIST,BEL,GOV,HLH,-1.5955368129313,202003,2,https://www.irishexaminer.com/breakingnews/ireland/five-more-covid-19-cases-confirmed-986339.html
HEALTH MINIST,CAN,GOV,,-0.9216380362117,202003,3,https://business.financialpost.com/news/fp-street/canadian-tourism-industry-has-been-deeply-affected-by-the-coronavirus-outbreak
MINIST OF HEALTH,LKA,GOV,,-1.83823529411764,202003,1,http://www.colombopage.com/archive_20A/Mar07_1583602931CH.php
MINIST OF HEALTH,LKA,GOV,,-1.83823529411764,202003,1,http://www.colombopage.com/archive_20A/Mar07_1583602931CH.php
HEALTH OFFICIAL,CHN,GOV,,-0.632602402513906,202003,9,https://www.business-standard.com/article/news-ani/covid-19-iskcon-mayapur-to-soon-start-screening-devotees-120030701055_1.html
WORLD HEALTH ORGANIZATION,CHN,GOV,,-6.98388334612433,202003,1,https://www.wired.com/story/kids-can-get-covid-19-they-just-dont-get-that-sick/
EGYPTIAN,EGY,GOV,,-1.93548387096774,202003,1,http://www.xinhuanet.com/english/2020-03/08/c_138853865.htm
WORLD HEALTH ORGANIZATION,EGY,GOV,,-2.93617479696836,202003,26,https://www.thehindu.com/news/international/covid-19-egypt-says-cruise-ship-quarantined-over-new-virus-cluster/article31009096.ece
GREECE,GRC,GOV,,-1.18694362017804,202003,1,http://www.ekathimerini.com/250364/article/ekathimerini/news/state-braces-for-spread-of-coronavirus-as-caution-urged
HEALTH OFFICIAL,IND,GOV,,-3.62997658079625,202003,1,https://timesofindia.indiatimes.com/india/coronavirus-cases-in-india-avoid-mass-gatherings-says-govt-as-corona-cases-hit-31/articleshow/74520610.cms
MINIST OF HEALTH,BHR,GOV,,-1.61779575328615,202003,1,https://www.msn.com/en-ae/news/middleeast/coronavirus-in-middle-east-17-deaths-1234-new-cases-reported-in-iran/ar-BB10Qkdh
MINIST OF HEALTH,BHR,GOV,,-1.61779575328615,202003,1,https://www.msn.com/en-ae/news/middleeast/coronavirus-in-middle-east-17-deaths-1234-new-cases-reported-in-iran/ar-BB10Qkdh
EGYPTIAN,EGY,GOV,,-2.52525252525253,202003,1,http://www.china.org.cn/china/Off_the_Wire/2020-03/08/content_75787256.htm
HEALTH MINIST,ISR,GOV,,-4.44444444444445,202003,1,https://www.jpost.com/Arab-Israeli-Conflict/Israelis-Palestinians-unite-to-fight-coronavirus-620067
HEALTH MINIST,PSE,GOV,,-4.44444444444445,202003,1,https://www.jpost.com/Arab-Israeli-Conflict/Israelis-Palestinians-unite-to-fight-coronavirus-620067
WORLD HEALTH ORGANIZATION,ITA,GOV,,-3.96627073119732,202003,5,https://gulfnews.com/world/europe/pope-francis-goes-livestream-to-fight-coronavirus-epidemic-1.1583593729681
WORLD HEALTH ORGANIZATION,ITA,GOV,,-3.9434270544385,202003,8,https://gulfnews.com/world/europe/pope-francis-goes-livestream-to-fight-coronavirus-epidemic-1.1583593729681
FIRDOUS ASHIQ AWAN,PAK,GOV,,1.34228187919463,202003,1,http://www.radio.gov.pk/07-03-2020/govt-committed-to-promote-soft-image-of-country-at-intl-level-sapm
MINIST OF HEALTH,BHR,GOV,,-1.61779575328615,202003,1,https://www.msn.com/en-ae/news/middleeast/coronavirus-in-middle-east-17-deaths-1234-new-cases-reported-in-iran/ar-BB10Qkdh
FIRDOUS ASHIQ AWAN,GBR,GOV,,-3.25581395348838,202003,1,https://www.geo.tv/latest/276139-punjab-government-submits-letter-in-ihc-rejecting-nawazs-bail
HEALTH OFFICIAL,USA,GOV,,0.45248868778281,202003,1,https://www.nbcconnecticut.com/news/local/preparations-expanding-as-health-officials-ready-for-covid-19-cases/2234320/
HEALTH OFFICIAL,USA,GOV,,3.59712230215827,202003,1,https://www.cjonline.com/news/20200307/kansas-governor-health-officials-to-discuss-coronavirus-developments
HEALTH OFFICIAL,USA,GOV,,-5.37634408602151,202003,1,https://www.fox46charlotte.com/news/first-suspected-cases-of-coronavirus-in-south-carolina
HEALTH OFFICIAL,USA,GOV,,-2.25,202003,1,https://www.foxnews.com/us/sxsw-cancelled-due-to-coronavirus-concerns
HEALTH OFFICIAL,USA,GOV,,-4.83271375464684,202003,5,https://mymagicgr.com/sxsw-has-been-canceled-due-to-coronavirus-concerns/
HEALTH MINIST,LKA,GOV,,-1.76767676767676,202003,1,http://www.dailymirror.lk/breaking_news/Govt-to-seek-EC-advise-on-delaying-polls/108-184843
KENYAN,GAB,GOV,HLH,-1.86666666666667,202003,1,https://www.vanguardngr.com/2020/03/first-coronavirus-cases-reported-in-kenya-ghana-gabon/
PABLO MARIN,CUB,GOV,,1.40186915887851,202003,1,https://edition.channel5belize.com/archives/199789
GABONESE,KEN,GOV,HLH,-1.86666666666667,202003,1,https://www.vanguardngr.com/2020/03/first-coronavirus-cases-reported-in-kenya-ghana-gabon/
HEALTH MINIST,GBR,GOV,,-1.23647604327666,202003,1,https://www.breakingnews.ie/ireland/michelle-oneill-calls-for-northern-ireland-schools-to-close-over-coronavirus-987719.html
HEALTH MINIST,GBR,GOV,,-1.23647604327666,202003,1,https://www.breakingnews.ie/ireland/michelle-oneill-calls-for-northern-ireland-schools-to-close-over-coronavirus-987719.html
HEALTH MINIST,GBR,GOV,,-0.50505050505051,202003,1,https://www.breakingnews.ie/ireland/coronavirus-will-close-northern-irelands-schools-says-foster-987719.html
HEALTH MINIST,GBR,GOV,,-0.50505050505051,202003,1,https://www.breakingnews.ie/ireland/coronavirus-will-close-northern-irelands-schools-says-foster-987719.html
MINIST FOR HEALTH,GBR,GOV,,0,202003,1,https://www.thewave.co.uk/news/local/wales-six-nations-clash-to-go-ahead-in-spite-of-covid-19-fears/
MINIST OF HEALTH,CAN,GOV,HLH,-2.57180991376813,202003,2,https://www.thestar.com/news/gta/2020/03/12/ontario-hospitals-prepare-for-worst-case-scenario-in-coronavirus-outbreak.html
MINIST OF HEALTH,CAN,GOV,HLH,-2.06100577081616,202003,1,https://www.thestar.com/news/gta/2020/03/12/ontario-hospitals-prepare-for-worst-case-scenario-in-coronavirus-outbreak.html
HEALTH DEPARTMENT,USA,GOV,,-2.83333333333334,202003,1,https://hudsonreporter.com/2020/03/13/hudson-county-residents-infected/
GHANA,GHA,GOV,,-3.82513661202186,202003,1,https://www.modernghana.com/news/988991/shortages-of-hand-sanitizers-in-some-parts-of-ghan.html
MINIST OF HEALTH,GHA,GOV,HLH,-0.57915057915058,202003,1,http://businessghana.com/site/news/business/208243/Foreign-Minister-meets-Korean-Ambassador
HEALTH DEPARTMENT,IND,GOV,,-4.19287211740042,202003,1,https://www.timesnownews.com/india/article/karnataka-coronavirus-latest-news-updates-covid-19-karnataka/564271
HEALTH DEPARTMENT,IND,GOV,,-3.79310344827586,202003,1,https://www.ndtv.com/karnataka-news/after-first-death-in-india-by-coronavirus-5-steps-karnataka-announced-2194404
MINIST OF HEALTH,IND,GOV,,-2.91547667618659,202003,2,https://www.business-standard.com/article/news-ani/68-yr-old-delhi-woman-who-tested-positive-for-covid-19-dies-due-to-comorbidity-health-ministry-120031301808_1.html
HEALTH DEPARTMENT,IND,GOV,,-1.77211429231583,202003,3,https://www.prokerala.com/news/articles/a1017210.html
WORLD HEALTH ORGANIZATION,IRN,GOV,,-6.98412698412699,202003,1,https://sputniknews.com/middleeast/202003131078561422-photos-urging-sanctions-relief-iran-prepares-mass-graves-for-covid-19-dead/
HEALTH MINIST,SAU,GOV,,0,202003,1,https://www.nst.com.my/news/nation/2020/03/574275/friday-prayers-proceed-normal-penang-johor
HEALTH MINIST,SAU,GOV,,0,202003,1,https://www.nst.com.my/news/nation/2020/03/574275/friday-prayers-proceed-normal-penang-johor
HEALTH MINIST,GBR,GOV,,-2.65210608424337,202003,1,https://www.irishtimes.com/news/ireland/irish-news/coronavirus-michelle-o-neill-calls-for-northern-ireland-schools-to-close-1.4202136
HEALTH MINIST,GBR,GOV,,-2.65210608424337,202003,1,https://www.irishtimes.com/news/ireland/irish-news/coronavirus-michelle-o-neill-calls-for-northern-ireland-schools-to-close-1.4202136
HEALTH OFFICIAL,USA,GOV,,-4.39560439560439,202003,1,https://www.presstv.com/Detail/2020/03/13/620743/us-coronavirus-white-house-donald-trump
HEALTH OFFICIAL,USA,GOV,,-4.39560439560439,202003,1,https://www.presstv.com/Detail/2020/03/13/620743/us-coronavirus-white-house-donald-trump
THE WHITE HOUSE,USA,GOV,,-0.6727249636902,202003,3,https://www.nbcnews.com/politics/donald-trump/brazilian-official-who-met-trump-mar-lago-tests-positive-coronavirus-n1156861?cid=public-rss_20200313
THE WHITE HOUSE,USA,GOV,,-1.65300546448087,202003,2,https://indianexpress.com/article/world/trump-namaste-coronavirus-pandemic-india-6312023/
WORLD HEALTH ORGANIZATION,USA,GOV,,-3.79426644182125,202003,1,https://www.politifact.com/factchecks/2020/mar/13/ainsley-earhardt/fox-friends-host-says-now-safest-time-fly-its-not/
WORLD HEALTH ORGANIZATION,USA,GOV,,-3.79426644182125,202003,1,https://www.politifact.com/factchecks/2020/mar/13/ainsley-earhardt/fox-friends-host-says-now-safest-time-fly-its-not/
LHC GROUP,USA,GOV,,-2.8052805280528,202003,1,https://www.buzzfeednews.com/article/paulmcleod/trump-coronavirus-test-isolate-brasil
HEALTH OFFICIAL,USA,GOV,,1.02265206941307,202003,3,https://www.savannahnow.com/news/20200313/savannah-music-festival-canceled-due-to-coronavirus-concerns
HEALTH DEPARTMENT,USA,GOV,HLH,0,202003,1,https://patch.com/illinois/algonquin/mchenry-county-officials-say-there-was-no-reason-close-woodstock-dmv-due
HEALTH OFFICIAL,USA,GOV,,0.664656904966983,202003,1,https://www.indystar.com/story/news/local/hamilton-county/education/2020/03/12/coronavirus-indiana-hamilton-county-public-schools-close/5038752002/
HEALTH DEPARTMENT,USA,GOV,,-2.83333333333334,202003,1,https://hudsonreporter.com/2020/03/13/hudson-county-residents-infected/
HEALTH OFFICIAL,USA,MNC,HLH,-1.45454545454546,202003,1,http://www.msn.com/en-us/news/newsworldpolitics/white-house-embraces-drive-through-virus-testing-plans-website/ar-BB119FMj
HEALTH OFFICIAL,USA,GOV,,-3.27169274537696,202003,1,https://dailycaller.com/2020/03/13/ohio-governor-coronavirus-100000/
HEALTH OFFICIAL,USA,GOV,,-0.52910052910053,202003,1,https://www.cleveland.com/entertainment/2020/03/western-reserve-historical-society-closes-centers-to-public.html
HEALTH MINIST,GBR,GOV,,-0.121654501216545,202003,2,https://www.theguardian.com/world/2020/mar/10/health-minister-nadine-dorries-diagnosed-with-coronavirus
HEALTH MINIST,JAM,GOV,AGR,-5.46075085324232,202003,1,http://rjrnewsonline.com/local/covid-19-man-who-escaped-quarantine-could-face-charges
HEALTH MINIST,JAM,GOV,AGR,-5.46075085324232,202003,1,http://rjrnewsonline.com/local/covid-19-man-who-escaped-quarantine-could-face-charges
HEALTH OFFICIAL,USA,GOV,,-1.85185185185186,202003,1,http://freerepublic.com/focus/f-news/3823520/posts
GLAXOSMITHKLINE,ISR,MNC,HLH,-1,202003,1,https://www.openpr.com/news/1962745/multiple-sclerosis-market-based-on-market-size-key-players
HEALTH MINIST,ISR,GOV,,-8.11682440171198,202003,4,https://www.theage.com.au/politics/federal/court-again-rejects-bid-to-speed-up-extradition-proceedings-against-malka-leifer-20200311-p548xd.html
ISRAEL,ISR,GOV,,-8.30670926517572,202003,3,https://www.theage.com.au/politics/federal/court-again-rejects-bid-to-speed-up-extradition-proceedings-against-malka-leifer-20200311-p548xd.html
ISRAEL,ISR,GOV,,-8.22622107969152,202003,1,https://www.timesofisrael.com/israel-said-weighing-ban-on-public-events-of-over-100-people-closing-schools/
WORLD HEALTH ORGANIZATION,ITA,GOV,,-4.69043151969981,202003,1,https://www.zmescience.com/medicine/coronavirus-cases-in-europe/
HEALTH MINIST,GBR,GOV,,-3.10421286031042,202003,1,https://www.breitbart.com/europe/2020/03/11/uk-government-minister-diagnosed-with-coronavirus/
HEALTH MINIST,JAM,GOV,AGR,-0.66889632107023,202003,1,http://rjrnewsonline.com/local/odpem-activates-national-operations-emergency-centre-in-response-to-covid-19
JAMAICA,JAM,GOV,AGR,-3.96551724137931,202003,1,https://www.dailymail.co.uk/news/article-8100701/Jamaica-gets-coronavirus-case-infected-British-woman-flies-island-funeral.html
HEALTH MINIST,KOR,GOV,,-6.34920634920635,202003,1,https://www.themalaysianinsight.com/s/227651
RED CROSS,MEX,GOV,,-6.89655172413793,202003,1,https://www.railway-technology.com/news/one-dead-and-several-injured-in-mexico-underground-metro-crash/
WORLD HEALTH ORGANIZATION,USA,GOV,,-3.87096774193549,202003,1,https://www.teenvogue.com/story/donald-trump-bungled-coronavirus-response
HEALTH MINIST,GBR,GOV,,0,202003,1,https://www.news24.com/World/News/watch-uk-cabinet-meeting-arrivals-after-health-minister-tests-positive-20200311
UNITED KINGDOM,GBR,GOV,,-5.74712643678161,202003,1,https://www.rt.com/uk/482824-media-johnson-dog-coronavirus/
UNITED KINGDOM,GBR,GOV,,-5.74712643678161,202003,1,https://www.rt.com/uk/482824-media-johnson-dog-coronavirus/
HEALTH OFFICIAL,GBR,GOV,,4.6875,202003,1,https://www.channel4.com/news/health-officials-tracing-those-in-contact-with-uk-minister-who-has-coronavirus
THE WHITE HOUSE,USA,GOV,,-3.81679389312977,202003,1,https://www.gocomics.com/kal/2020/03/11
HEALTH MINIST,ISR,GOV,,-8.11682440171198,202003,4,https://www.theage.com.au/politics/federal/court-again-rejects-bid-to-speed-up-extradition-proceedings-against-malka-leifer-20200311-p548xd.html
ONTARIO,CAN,GOV,HLH,-1.64835164835165,202003,1,https://www.cp24.com/news/province-reports-five-new-travel-related-covid-19-cases-raising-count-to-42-1.4848268?cache=yes%3FclipId%3D64268%3FclipId%3D375756%3FclipId%3D89578
RED CROSS,CHN,GOV,HLH,-1.03092783505155,202003,1,https://www.globaltimes.cn/content/1182311.shtml
RED CROSS,CHN,GOV,HLH,-1.03092783505155,202003,1,https://www.globaltimes.cn/content/1182311.shtml
MINIST OF HEALTH,CHN,GOV,,6.44444444444444,202003,1,http://thepoint.gm/africa/gambia/article/china-donates-2-vehicles-medical-equipment-worth-d10m
RED CROSS,CHN,GOV,,-4.32432432432433,202003,1,https://www.gizmodo.co.uk/2020/03/in-china-social-media-users-speak-in-code-to-avoid-coronavirus-censors/
